variant,seed,n_samples,corruption,final_loss,best_token_accuracy,elapsed_ms
standard_seq2seq,0,8,0.0,10.69193172454834,0.012500000186264515,21.041697999862663
analysis_synthesis_conv,0,8,0.0,10.218975067138672,0.0,35.1048680004169
